nom_fichier;num_poste;nom_usuel
SH_MTX145340002.csv;45340002;VILLEMURLIN
SH_MTX246127001.csv;46127001;GOURDON
SH_MTX247091001.csv;47091001;AGEN-LA GARENNE
SH_MTX149020001.csv;49020001;BEAUCOUZE
SH_MTX249027001.csv;49027001;BEGROLLES
SH_MTX149281001.csv;49281001;ST GEORGES GARD
SH_MTX249328001.csv;49328001;SAUMUR
SH_MTX250020001.csv;50020001;PTE DE LA HAGUE
SH_MTX050277001.csv;50277001;LONGUEVILLE
SH_MTX051545001.csv;51545001;SOMMESOUS
SH_MTX252145001.csv;52145001;COUBLANC
SH_MTX252197003.csv;52197003;FAYL-BILLOT_SAPC
SH_MTX352269001.csv;52269001;LANGRES
SH_MTX152448001.csv;52448001;ST-DIZIER
SH_MTX052469001.csv;52469001;CHAUMONT-SEMOUTIERS
SH_MTX153097001.csv;53097001;EVRON
SH_MTX053147001.csv;53147001;MAYENNE
SH_MTX153185001.csv;53185001;PRE-EN-PAIL_SAPC
SH_MTX154040001.csv;54040001;BADONVILLER
SH_MTX154405001.csv;54405001;NANCY-OCHEY
SH_MTX254526001.csv;54526001;NANCY-ESSEY
SH_MTX255179001.csv;55179001;ERNEVILLE AUX BOIS_SAPC
SH_MTX156009001.csv;56009001;BELLE ILE-LE TALUT
SH_MTX256069001.csv;56069001;ILE DE GROIX
SH_MTX056165003.csv;56165003;PLOERMEL
SH_MTX156185001.csv;56185001;LORIENT-LANN BIHOUE
SH_MTX257039001.csv;57039001;METZ-FRESCATY
SH_MTX357168001.csv;57168001;PHALSBOURG_SAPC
SH_MTX258062001.csv;58062001;CHATEAU CHINON
SH_MTX258160001.csv;58160001;NEVERS-MARZY
SH_MTX459183001.csv;59183001;DUNKERQUE
SH_MTX459343001.csv;59343001;LILLE-LESQUIN
SH_MTX060107001.csv;60107001;BREUIL-LE-VERT
SH_MTX060382001.csv;60382001;MARGNY-LES-COMPIEGNE
SH_MTX260639001.csv;60639001;BEAUVAIS-TILLE
SH_MTX161001001.csv;61001001;ALENCON
SH_MTX462160001.csv;62160001;BOULOGNE-SEM
SH_MTX262298001.csv;62298001;CAMBRAI-EPINOY
SH_MTX262826001.csv;62826001;LE-TOUQUET
SH_MTX163003004.csv;63003004;AMBERT
SH_MTX263113001.csv;63113001;CLERMONT-FD
SH_MTX063223001.csv;63223001;MENAT
SH_MTX163426001.csv;63426001;TAUVES
SH_MTX264024001.csv;64024001;BIARRITZ-PAYS-BASQUE
SH_MTX164189001.csv;64189001;SOCOA
SH_MTX064320003.csv;64320003;LARUNS-HOURAT
SH_MTX264549001.csv;64549001;PAU-UZEIN
SH_MTX165344001.csv;65344001;TARBES-LOURDES-PYRENEES
SH_MTX266136001.csv;66136001;PERPIGNAN
SH_MTX166148001.csv;66148001;CAP BEAR
SH_MTX367124001.csv;67124001;STRASBOURG-ENTZHEIM
SH_MTX367482001.csv;67482001;STRASBOURG - BOTANIQUE
SH_MTX167498001.csv;67498001;UHRWILLER_SAPC
SH_MTX268066001.csv;68066001;COLMAR-INRA
SH_MTX268205001.csv;68205001;COLMAR-MEYENHEIM
SH_MTX268224006.csv;68224006;MULHOUSE
SH_MTX268297001.csv;68297001;BALE-MULHOUSE
SH_MTX269029001.csv;69029001;LYON-BRON
SH_MTX269141001.csv;69141001;MORNANT
SH_MTX169196001.csv;69196001;ST-DIDIER-BEAUJ
SH_MTX269204002.csv;69204002;ST-GENIS-LAVAL
SH_MTX169264001.csv;69264001;VILLEFRANCHE
SH_MTX270006001.csv;70006001;AILLEVILLERS
SH_MTX170104001.csv;70104001;BUCEY-LES-GY
SH_MTX270165001.csv;70165001;COMBEAUFONTAINE
SH_MTX270473001.csv;70473001;LUXEUIL
SH_MTX171105001.csv;71105001;MACON
SH_MTX171320001.csv;71320001;MT-ST-VINCENT
SH_MTX171491001.csv;71491001;ST YAN
SH_MTX172093001.csv;72093001;CORMES
SH_MTX272181001.csv;72181001;LE MANS
SH_MTX072357001.csv;72357001;THOREE LES PINS
SH_MTX173026001.csv;73026001;AVRIEUX
SH_MTX173034002.csv;73034002;BEAUFORT-SUR-DORON
SH_MTX173054001.csv;73054001;BOURG ST MAURICE
SH_MTX173064001.csv;73064001;CHALLES LES EAUX
SH_MTX073146001.csv;73146001;LESCHERAINES
SH_MTX173197001.csv;73197001;PEISEY NANCROIX
SH_MTX173290002.csv;73290002;TERMIGNON-CLIM
SH_MTX173306005.csv;73306005;VALLOIRE FOREST
SH_MTX074024001.csv;74024001;AYZE
SH_MTX074087001.csv;74087001;CONTAMINE-SUR- ARVE
SH_MTX174093001.csv;74093001;CRAN-GEVRIER
SH_MTX174280001.csv;74280001;THONES
SH_MTX074281001.csv;74281001;THONON-INRA
SH_MTX475114001.csv;75114001;PARIS-MONTSOURIS
SH_MTX176116001.csv;76116001;ROUEN-BOOS
SH_MTX276217001.csv;76217001;DIEPPE
SH_MTX276259001.csv;76259001;FECAMP
SH_MTX376552001.csv;76552001;CAP-DE-LA-HEVE
SH_MTX277186002.csv;77186002;FONTAINEBLEAU_SAPC
SH_MTX077211001.csv;77211001;NANGIS
SH_MTX277306001.csv;77306001;MELUN
SH_MTX177333003.csv;77333003;NEMOURS
SH_MTX378621001.csv;78621001;TRAPPES
SH_MTX378640001.csv;78640001;VILLACOUBLAY
SH_MTX179176001.csv;79176001;MENIGOUTE_SAPC
SH_MTX279191005.csv;79191005;NIORT
SH_MTX079220002.csv;79220002;PRIN-DEYRANCON_SAPC
SH_MTX380001001.csv;80001001;ABBEVILLE
SH_MTX280379002.csv;80379002;AMIENS-GLISY
SH_MTX181081002.csv;81081002;DOURGNE
SH_MTX081124001.csv;81124001;LACAUNE
SH_MTX282121002.csv;82121002;MONTAUBAN
SH_MTX082180001.csv;82180001;SERIGNAC
SH_MTX183031001.csv;83031001;LE LUC
SH_MTX083050007.csv;83050007;DRAGUIGNAN_SAPC
SH_MTX183061001.csv;83061001;FREJUS
SH_MTX183069001.csv;83069001;HYERES
SH_MTX083145001.csv;83145001;VARAGES
SH_MTX184003002.csv;84003002;APT-VITON
SH_MTX184007002.csv;84007002;AVIGNON-INRA
SH_MTX084007005.csv;84007005;AVIGNON
SH_MTX084025001.csv;84025001;CABRIERES D'AVIGNON
SH_MTX284087001.csv;84087001;ORANGE
SH_MTX285051001.csv;85051001;CHANTONNAY
SH_MTX185113001.csv;85113001;L ILE D YEU
SH_MTX285216001.csv;85216001;SAINTE GEMME LA PLAINE_SAPC
SH_MTX386027001.csv;86027001;POITIERS-BIARD
SH_MTX186289001.csv;86289001;LE-VIGEANT
SH_MTX087103002.csv;87103002;NANTIAT
SH_MTX187106001.csv;87106001;NEXON
SH_MTX187113001.csv;87113001;LE PALAIS SUR VIENNE
SH_MTX188136001.csv;88136001;EPINAL
SH_MTX189295001.csv;89295001;AUXERRE-PERRIGNY
SH_MTX189333001.csv;89333001;ST ANDRE
SH_MTX289387002.csv;89387002;SENS
SH_MTX190035001.csv;90035001;DORANS
SH_MTX291027002.csv;91027002;ORLY
SH_MTX291103001.csv;91103001;BRETIGNY_SAPC
SH_MTX091184001.csv;91184001;COURDIMANCHE
SH_MTX394068001.csv;94068001;ST-MAUR
SH_MTX295078001.csv;95078001;PONTOISE - AERO
SH_MTX395088001.csv;95088001;LE BOURGET
